value|word_ids|
bateau|10213;27418;27462;31203;57143;65110;73106;115254;123349;133413;134476;158481;159742|
bateaux|137055;140103;140104;144428|
batte|8136|
batterie|13885|
batteuse|17741|
battre|35902;94742;151729|
battu|71489|
bavardage|86535|
bazar|8155|
beau|30131;32532;32903;118541;119820;138447;153395|
beaucoup|7708;8828;140241;152991|
beauté|9622;50710;50980;60265;143094;145138;156648|
beaux|115157|
beffroi|132399|
belgique|109752|
belle|32565;32863;60269;100113;110507|
belles|56908|
belliqueux|131535|
bento|101210|
berceau|39456|
berceuse|74944|
berger|10000;43739;94372|
bergère|10000;43739|
besoin|65992;128317|
beurre|33408|
beuverie|132900|
bible|6764|
bibliographie|131351|
bibliothèque|130759|
bibliothécaire|129650|
biconvexe|115099|
bien|3861;25139;28639;35876;45880;52429;63775;72558;77992;104595;126755;151642;157841;161654|
bienfait|145495|
bienfaiteur|147417|
bienfonds|144458|
biens|28392;50428;58937;118747;160277|
bientôt|6756|
bienvenue|55408;158238|
bijou|132942|
billet|16400;19484;122167;134521;134523|
binoculaire|136112|
biologique|119667|
biraciale|16718|
biscuit|80649|
biscuits|87818|
biseau|152834|
bistrot|139542|
bizarre|70232|
bière|7317;9185|
blague|61425;126872|
blanc|37357;81908;82604;92709;126816;128928|
blanche|37307;157048|
blanches|149544|
blanchir|46649|
blanchissage|81439|
blanchissant|46647|
blasphème|10857|
blatte|449|
blessure|82438;119066|
bleu|4131;75023;100169|
bleue|58244|
blindage|79618|
blockhaus|87231|
blonds|71491|
blâmer|84645|
blé|33262;44550;89141;93276|
bobine|63961|
boeuf|155644|
boire|20686;29479;31132;34726;35418;81245;89318|
bois|46844;51762;63507;69342;87231;91876;91892;128613;149093|
boisson|7639;120793;152617|
bol|10198|
bombe|41239|
bon|29073;35418;40936;45031;53363;67091;69401;72519;78261;78797;81908;101257;102251;111078;123192;124964;156690;161654|
bondir|38145;101438|
bondissant|108910|
bonds|146625|
bondé|9631;15432;32888;35693;86762|
bonheur|115783;125023;130346|
boni|56642|
bonjour|101613|
bonne|33590;45031;45889;46021;56295;68649;71836;74947;92096;101613;114996;128765;147119|
bonnes|22400;86489|
bons|63900;134358|
bonté|75758;161284|
bonze|104821|
boom|12621|
bord|58868;72785;91286;99506;117843|
borne|47513|
bosquet|13916|
botanique|70574|
bouche|66146;85172;132040|
boucherie|98559|
bouchées|29479|
boucle|52371|
bouddha|33408;44848;63507;121633|
bouddhique|57854;72518;119250;136359;156093|
bouddhiques|359;53830|
bouddhisme|91067;119250;136359;136561|
bouddhiste|91067;97060;136561|
boudeur|27080|
boudeuse|27080|
boudh|22903|
boue|20295|
boueux|17770|
bouffant|11144|
bouffer|81245|
bouffée|47403|
bouger|55398|
bougie|39651|
bouilli|49345|
bouillir|20402;99286;124077|
bouilloire|146334;160153|
bouillon|7023;98496;162024|
bouillonner|6253;154612|
bouledogue|12275|
boules|158828|
boulette|97954|
bouleverser|42172|
boulier|134599|
bourdonnement|37575|
bourgeon|71415;87895;127947|
bourrer|150923|
bourré|18854|
boursier|131680|
bousculer|151729|
bout|2455;37859;126639;146430|
bouteille|2186;9185;51647;105367|
boutique|41985;65232;90765|
bouton|10379;58971;87895|
boutons|12471|
bouturage|119067|
bowling|107453|
boyciana|78766|
boîte|57828|
boîtes|57299;57828;62714|
bracelet|152059|
braconnier|91049|
branche|73274;103456|
bras|43316;121797|
brasero|41226|
brasserie|56675|
brave|136626;159920|
braver|49908|
bravoure|12681|
brevet|88924;147138|
brigade|136685|
brillance|78994|
briller|41925|
brioche|7707|
brise|80963;128891|
briser|59088;155524|
bristol|6041|
brisé|30086|
broc|91278|
broche|12154|
bronze|21777|
brouhaha|30989|
brouillard|5187;33597;81677;100202;138541|
brouille|52414|
brouiller|10897|
brouillon|136512|
broyage|27590|
bruissement|30763;118840|
bruit|8111;21313;21346;29014;30922;52524;76437;107655;139909;152648;160184;160714|
bruitages|32742|
bruler|486;66146|
brume|5187;67680;94218;159446|
brun|5194;12983;73852;121920|
brusquement|8111;64350|
brut|4721;72940|
brutale|7365|
brutalement|8111|
brutalité|7365;7545;160526|
brute|31800;70081|
bruyant|21346;33962;154389;160714|
brûler|73367;107496|
budô|84652|
buffle|137506;155644|
bulbe|84845|
bulldozer|12275|
bulle|69958;137540|
bureau|54192;60623;118833;134358;139542;140338;142308|
bureaucratie|63297|
business|158494|
buste|84523|
but|44790;46902;84890;86844;132975;153345|
butin|12584;149316|
buvard|137889|
buveur|133524|
bâclé|151277|
bâfrer|29479|
bâtiment|8879;38001;63977;65080;150045|
bâtiments|23168|
bâton|142144|
bâtonnet|39651|
bébé|74947;104608|
bénévol|147417|
bénévolat|54234|
bénévole|54409|
bête|92913;102251;155683|
bêtise|34228;34813|
bûcheron|70538;156110|
bûcheur|8606|
cabine|123078|
cabinet|62094|
cacher|50431;128032|
cachetée|59088|
caché|61264;105293;152698;153122|
cachée|50429|
cadavre|129309|
cadeau|78949;85272;102163;128620;145495|
cadeaux|103157|
cadenas|56357;80748|
cadet|32903;105148;144446|
cadette|32565|
cadran|17639|
cadre|30110|
cafard|449|
café|1579;76024|
cahier|15439|
caillement|35536|
caillé|33408|
caisse|14672;60020;62227;71839|
calamité|116388|
calcaire|132348|
calcul|4047;134599|
calendrier|37710;40576;84968;141875;144722|
calligraphie|100113;134042|
calmant|14240|
calme|3782;14241;14282;43173;62470;63377;102600;141904;149982;158606;160065|
calmement|126769;140689;160133|
calorie|64751|
calé|151385|
camarade|30306|
cambrioleur|2268|
camion|98565|
camouflage|88468|
camp|45105|
campagnard|156648|
campagnarde|49316;156648|
campagne|49316|
campanile|132399|
camping|82969|
campus|82954|
can|62623;131272|
canada|109752|
canaille|42879|
canal|45057|
canalisation|32272|
canapé|134731|
cancer|36395;47885;100799|
cancérigène|39660|
candeur|94185|
candide|2035|
caniculaire|6061;141679|
canine|68638|
cannettes|120324|
canon|131628|
canot|10213;27418;84917|
canotage|27418;38682|
canyon|84027|
caoutchouc|30350|
cap|128276|
capable|100232|
capacité|9485;36515|
cape|68156|
capital|30454|
capitale|132901|
capitulation|59373|
caprice|137630|
capricieux|45712|
capsule|105367|
capter|10622|
capture|16796|
capturer|48499|
caractère|18288;44796;51238;100823|
caractères|28837|
caractéristique|147456;150713|
caravane|7707|
carboniser|73367|
carbonisé|81728|
cargaison|98565|
caricature|32402|
carnaval|102245|
carnet|120931|
carrière|25127;51302|
carré|40232|
carrément|71834|
carrés|143346|
carte|30027;40915;133186;149437|
cartes|64855;107453|
cartilage|95969|
carton|6041;10198|
cartouche|65087|
cas|69391;84817;88718|
cascade|142186;142195;142204|
casque|146393;151943|
casser|72011;155524|
cassette|65086;65087;109465|
catalogue|65803|
catalyse|130869|
catantopidae|49297|
catastrophe|116388|
catégorie|20690|
cause|55500;159498|
causer|61813;72623;155264;159477|
caution|144699|
cavalerie|69863|
caverne|21764;45004;52305|
cavernes|67957|
caverneux|142272|
ceci|95876|
ceinture|38950;157975|
cela|95876;135327;135657|
cellule|20544;100247;143113|
centenaire|46529|
centi|122314|
centimètre|122314|
centrale|16281;16287;31983|
centre|16281|
centrifuge|24313|
cependant|126122;135657|
cercle|24115;38672;83295;95993;115546|
cercueil|59994;61894;100145;121918|
cerise|117455|
cerisier|105374;155609|
cerisiers|37713|
certain|10611;10665;10821;95842;144972|
certaine|10805|
certains|51586|
certificat|46183|
cerveau|100247;100339;122866|
ces|88718|
cession|66042|
cette|79253;135376;149189|
chacun|61044;154912;154982|
chagrin|17869;80357;143245;152453|
chair|35432;45880|
chaleur|63574;74570;107655;130810;141360;141679|
chaleureusement|126769|
challengeur|15632|
chambarder|42172|
chambouler|42172|
chambre|16718;49048;114551|
champ|44550;49206;82698;100520|
champignon|77237|
champion|92693|
champs|17871;93276|
chance|58508;60265;69408;70515;115783;125016|
chancelant|27660;29249;156952;157724|
chancelier|111153|
change|13309;58876;63333|
changeant|64350|
changement|13309;22191;44511;76437;78738;143671|
changer|13491;59573;59779|
chanson|1238;22903;124487;132049;158252|
chansonnette|86535|
chant|27464;32594;67315;132049|
chantage|84248|
chanteuse|153647|
chantier|38001|
chanvre|5216|
chapeau|1833;10818;39809|
chaque|98892|
charbon|41226;116956;128613;138477;143257|
charge|67384;147089;155821;162184|
charismatique|133313|
charité|8155;53730;54234;72330|
charlatan|156225|
charme|33067;50980;56545|
charmer|100255|
charmeur|90700|
charnelles|10080|
charpente|93710|
charrier|46594|
chashitsu|13210|
chasse|45356;64568;71546;133479;151054;156110|
chasser|71546|
chasseur|115053|
chassis|85585|
chasteté|57032;123715;133203;144380;144621;144649|
chat|68013;86579;156192|
chaud|5856;18032;107496|
chaude|159002|
chaudière|160152|
chauffage|128613|
chauffe|160152|
chaussettes|37053;140416|
chausseur|82435|
chaussures|37053;66221;82406;82435;82438;120411;134544|
chauve|8136|
chaîne|13261;71082;130143|
chef|26166;27329;32906;38035;56865;73912;136442|
chemin|72169;84020;117843;146631;149226|
chemins|74166|
cheminée|18028|
chemise|59475;91425|
chenille|67997|
cher|111078;133120|
chercher|63483;64870;129658|
chercheur|30097|
cheval|7817;16747;36082;44557;64871;117456;146625|
chevaucher|16717|
cheveux|71491;107453|
chewing|30350|
chez|94589;101795|
chic|138419|
chien|7511;59319;68013;92929;155734|
chienne|89305|
chiffon|10259|
chiffres|28709|
chimie|11673|
chine|9959;16062;33056;68749;73870;138480;150043|
chinois|16132;40576;49671;63517;64424;114042;124708;125375;144722|
chinoise|16132;58683;63517|
chirurgicale|133005|
chitine|69399|
chlorhydrique|24271|
chlorophylle|158347|
choc|8111;9520;20476;129740|
chocolat|14735|
choix|79390;133529|
chose|6428;66655;73367;76388;80936;93347;132779;150561;154982|
choses|132779|
chou|82817|
christ|69700|
chronique|97123;97183|
chrysanthème|70592;70616;70617;70618;128928|
chuck|13014|
chushingura|16423|
chute|61425;78295;137371|
chutes|6300|
château|29708;33811;56222;56224;56371;135907|
châtelain|56544|
châtiment|145189|
chérir|52058;150315|
ciconia|78766|
ciel|2032;29342;74610;87570;145495;159252|
cigare|37492|
cigarette|125224|
cigogne|78766|
ciment|122106|
cinq|33213;33262;33408|
cinéma|63961|
circonspect|151330|
circonstances|8683|
circuit|113981;134521|
circulaire|63564;85689|
circulation|59675;69080;151642|
ciseaux|52713|
ciselure|15329|
citadelle|56222|
citation|49270;132023;132314|
citoyen|88600|
citron|110967|
cité|90260;161092|
civil|90368;131855|
civile|90368|
civilisation|39456;70186|
civiques|79622|
clair|33597;91135;114164;143115|
clairement|37056;71834|
clairsemé|138073;138379|
clairvoyance|14685;149897|
clairvoyant|91135|
clan|37999|
clandestinement|151642|
clanisme|37999|
claquement|130081|
clarifier|38985;138447|
clarté|69531;78373|
classe|33298;68942;79390;127930;149652|
classique|57076;73108;135737|
clause|155825|
clef|70090|
cleptomanie|149305|
client|34133;45863|
clignotant|14335|
climat|134127|
clinquant|114164|
clique|34309;149013|
cliquetant|9520;77107|
cliquetis|58244|
cloche|7657|
clocher|132399|
clouer|151916|
clous|151916|
club|115546;117870|
clé|12322;70090;82172|
clémence|46344|
clôture|51762|
clôturer|41985|
coagulation|35536|
coalition|132838|
cocacola|76115|
cochon|126872|
cocktail|61366|
cocon|52988;87818;87840|
code|46293;54356;80748;145992|
codé|49670|
coeur|9977;10440;16447;28361;30086;36509;46667;74042;84017;96507;104607;118289;121044|
cognement|99526|
cogner|99526;151916|
coin|47253|
coincé|39257|
coins|157876|
col|59475;149235|
collaborateur|84166|
collant|8815|
collation|131737|
collationnement|131737|
collatérale|10647|
collecte|15800|
collection|75143|
collier|80091;96911|
colline|150769|
collines|84975|
collègue|115127|
colonie|134862|
colonisation|142336|
colonne|23752;100773;137493|
coloré|50956|
colossale|83444|
colosse|83244|
colza|96459|
